date      ,open    ,high    ,close   ,low     ,volume     ,price_change,p_change,ma5      ,ma10     ,ma20     ,v_ma5       ,v_ma10      ,v_ma20
2019-09-05,9752.34,9900.76,9783.5,9751.95,430745632.0,83.18,0.86,9610.532,9494.125,9299.283,337061996.8,307512825.6,268475914.4
2019-09-06,9829.97,9837.23,9823.42,9742.27,331457408.0,39.92,0.41,9702.08,9540.212,9350.695,340844953.6,314452283.2,275292711.2
2019-09-09,9907.13,10001.93,10001.93,9853.69,387165184.0,178.51,1.82,9788.572,9613.366,9401.866,358005491.2,327425494.4,285457603.2
2019-09-10,10005.81,10005.81,9964.93,9903.42,381885536.0,-37.0,-0.37,9854.82,9665.541,9454.981,372359398.4,334418284.8,296022514.4
2019-09-11,9985.11,10000.25,9853.72,9835.97,349035648.0,-111.21,-1.12,9885.5,9709.513,9499.343,376057881.6,340739104.0,303099210.4
2019-09-12,9886.25,9941.17,9919.8,9837.27,288583136.0,66.08,0.67,9912.76,9761.646,9544.849,347625382.4,342343689.6,306887993.6
2019-09-16,9952.33,9962.15,9918.09,9877.11,317119168.0,-1.71,-0.02,9931.694,9816.887,9587.708,344757734.4,342801344.0,311709081.6
2019-09-17,9890.58,9890.58,9722.8,9684.15,327388480.0,-195.29,-1.97,9875.868,9832.22,9607.399,332802393.6,345403942.4,312897612.8
2019-09-18,9747.98,9785.62,9753.31,9701.64,255903232.0,30.51,0.31,9833.544,9844.182,9628.628,307605932.8,339982665.6,311005956.8
2019-09-19,9786.4,9852.2,9852.2,9733.97,265117136.0,98.89,1.01,9833.24,9859.37,9655.101,290822230.4,333440056.0,311801467.2
2019-09-20,9873.94,9903.69,9881.25,9832.39,281060352.0,29.05,0.29,9825.53,9869.145,9681.635,289317673.6,318471528.0,312992176.8
2019-09-23,9853.47,9853.47,9781.14,9703.66,271171008.0,-100.11,-1.01,9798.14,9864.917,9702.565,280128041.6,312442888.0,313447585.6
2019-09-24,9783.39,9896.18,9811.38,9761.03,284060672.0,30.24,0.31,9815.856,9845.862,9729.614,271462480.0,302132436.8,314778965.6
2019-09-25,9768.38,9768.38,9671.06,9656.05,283852928.0,-140.32,-1.43,9799.406,9816.475,9741.008,277052419.2,292329176.0,313373730.4
2019-09-26,9698.28,9707.92,9464.84,9464.84,287353664.0,-206.22,-2.13,9721.934,9777.587,9743.55,281499724.8,286160977.6,313450040.8
2019-09-27,9470.53,9574.5,9548.96,9467.15,214878496.0,84.12,0.89,9655.476,9740.503,9751.075,268263353.6,278790513.6,310567101.6
2019-09-30,9544.02,9581.64,9446.24,9446.04,184042928.0,-102.72,-1.08,9588.496,9693.318,9755.103,250837737.6,265482889.6,304142116.8
2019-10-08,9474.57,9556.96,9474.75,9468.74,188610560.0,28.51,0.3,9521.17,9668.513,9750.367,231747715.2,251605097.6,298504520.0
2019-10-09,9443.45,9507.04,9506.56,9380.57,188625856.0,31.81,0.34,9488.27,9643.838,9744.01,212702300.8,244877360.0,292430012.8
2019-10-10,9504.03,9643.52,9638.1,9480.17,222069968.0,131.54,1.38,9522.922,9622.428,9740.899,199645561.6,240572643.2,287006349.6
2019-10-11,9656.98,9704.68,9666.58,9583.52,243533440.0,28.48,0.29,9546.446,9600.961,9735.053,205376550.4,236819952.0,277645740.0
2019-10-14,9753.58,9840.59,9786.64,9725.68,285360096.0,120.06,1.24,9614.526,9601.511,9733.214,225639984.0,238238860.8,275340874.4
2019-10-15,9759.95,9759.95,9671.73,9658.51,266349440.0,-114.91,-1.17,9653.922,9587.546,9716.704,241187760.0,236467737.6,269300087.2
2019-10-16,9678.31,9722.12,9642.06,9635.45,233148144.0,-29.67,-0.31,9681.022,9584.646,9700.561,250092217.6,231397259.2,261863217.6
2019-10-17,9657.09,9670.7,9645.39,9617.01,206596240.0,3.33,0.04,9682.48,9602.701,9690.144,246997472.0,223321516.8,254741247.2
2019-10-18,9665.81,9706.38,9533.51,9516.75,238042704.0,-111.88,-1.16,9655.866,9601.156,9670.83,245899324.8,225637937.6,252214225.6
2019-10-21,9533.09,9560.98,9553.57,9476.45,209913936.0,20.06,0.21,9609.252,9611.889,9652.604,230810092.8,228225038.4,246853964.0
2019-10-22,9582.11,9642.93,9642.09,9558.36,207552384.0,88.52,0.93,9603.324,9628.623,9648.568,219050681.6,230119220.8,240862159.2
2019-10-23,9641.89,9652.07,9567.75,9547.5,215975808.0,-74.34,-0.77,9588.462,9634.742,9639.29,215616214.4,232854216.0,238865788.0
2019-10-24,9570.33,9598.33,9555.76,9495.01,207222336.0,-11.99,-0.12,9570.536,9626.508,9624.468,215741433.6,231369452.8,235971048.0
2019-10-25,9562.3,9665.6,9660.44,9509.34,224961824.0,104.68,1.09,9595.922,9625.894,9613.428,213125257.6,229512291.2,233166121.6
2019-10-28,9721.64,9802.15,9801.87,9704.53,299013152.0,141.43,1.46,9645.582,9627.417,9614.464,230945100.8,230877596.8,234558228.8
2019-10-29,9812.48,9818.74,9746.03,9746.03,321608672.0,-55.84,-0.57,9666.37,9634.847,9611.197,253756358.4,236403520.0,236435628.8
2019-10-30,9707.18,9726.95,9681.54,9647.0,271564704.0,-64.49,-0.66,9689.128,9638.795,9611.721,264874137.6,240245176.0,235821217.6
2019-10-31,9709.1,9720.97,9635.33,9626.93,242663376.0,-46.21,-0.48,9705.042,9637.789,9620.245,271962345.6,243851889.6,233586703.2
2019-11-01,9621.89,9814.67,9802.33,9604.31,225897376.0,167.0,1.73,9733.42,9664.671,9632.914,272149456.0,242637356.8,234137647.2
2019-11-04,9828.6,9908.2,9868.13,9828.6,239041488.0,65.8,0.67,9746.672,9696.127,9654.008,260155123.2,245550112.0,236887575.2
2019-11-05,9885.02,9982.34,9938.61,9847.2,238629440.0,70.48,0.71,9785.188,9725.779,9677.201,243559276.8,248657817.6,239388519.2
2019-11-06,9947.31,9947.31,9860.97,9829.75,232530720.0,-77.64,-0.78,9821.074,9755.101,9694.922,235752480.0,250313308.8,241583762.4
2019-11-07,9849.96,9939.53,9917.49,9835.89,216641728.0,56.52,0.57,9877.506,9791.274,9708.891,230548150.4,251255248.0,241312350.4
2019-11-08,9985.2,10008.51,9895.34,9891.0,234124240.0,-22.15,-0.22,9896.108,9814.764,9720.329,232193523.2,252171489.6,240841890.4
2019-11-11,9821.41,9821.41,9680.57,9664.06,231547104.0,-214.77,-2.17,9858.596,9802.634,9715.026,230694646.4,245424884.8,238151240.8
2019-11-12,9675.56,9699.42,9670.14,9570.44,205975184.0,-10.43,-0.11,9804.902,9795.045,9714.946,224163795.2,233861536.0,235132528.0
2019-11-13,9678.65,9702.51,9687.85,9622.31,183988240.0,17.71,0.18,9770.278,9795.676,9717.236,214455299.2,225103889.6,232674532.8
2019-11-14,9689.93,9768.67,9746.56,9677.76,205461456.0,58.71,0.61,9736.092,9806.799,9722.294,212219244.8,221383697.6,232617793.6
2019-11-15,9741.93,9777.69,9647.99,9647.99,213505824.0,-98.57,-1.01,9686.622,9791.365,9728.018,208095561.6,220144542.4,231390949.6
2019-11-18,9635.81,9725.78,9715.27,9624.95,191948672.0,67.28,0.7,9693.562,9776.079,9736.103,200175875.2,215435260.8,230492686.4
2019-11-19,9721.01,9889.75,9889.75,9711.29,226001328.0,174.48,1.8,9737.484,9771.193,9748.486,204181104.0,214172449.6,231415133.6
2019-11-20,9885.9,9908.63,9809.05,9796.95,231112720.0,-80.7,-0.82,9761.724,9766.001,9760.551,213606000.0,214030649.6,232171979.2
2019-11-21,9772.03,9818.49,9774.44,9733.44,202265376.0,-34.61,-0.35,9767.3,9751.696,9771.485,212966784.0,212593014.4,231924131.2
2019-11-22,9794.32,9875.71,9626.9,9573.47,250407632.0,-147.54,-1.51,9763.082,9724.852,9769.808,220347145.6,214221353.6,233196421.6
2019-11-25,9626.41,9643.23,9626.36,9515.33,225973168.0,-0.54,-0.01,9745.3,9719.431,9761.033,227152044.8,213663960.0,229544422.4
2019-11-26,9662.41,9698.6,9677.23,9609.73,217307712.0,50.87,0.53,9702.796,9720.14,9757.593,225413321.6,214797212.8,224329374.4
2019-11-27,9643.11,9694.22,9648.39,9589.21,202544272.0,-28.84,-0.3,9670.664,9716.194,9755.935,219699632.0,216652816.0,220878352.8
2019-11-28,9650.27,9679.96,9622.14,9594.37,182766688.0,-26.25,-0.27,9640.204,9703.752,9755.276,215799894.4,214383339.2,217883518.4
2019-11-29,9614.71,9633.14,9582.16,9490.85,184566864.0,-39.98,-0.42,9631.256,9697.169,9744.267,202631740.8,211489443.2,215816992.8
2019-12-02,9603.02,9647.95,9605.19,9582.32,185451456.0,23.03,0.24,9627.022,9686.161,9731.12,194527398.4,210839721.6,213137491.2
2019-12-03,9585.75,9657.65,9657.65,9531.26,193114400.0,52.46,0.55,9623.106,9662.951,9717.072,189688736.0,207551028.8,210861739.2
2019-12-04,9624.19,9703.4,9687.95,9614.04,202086400.0,30.3,0.31,9631.018,9650.841,9708.421,189597161.6,204648396.8,209339523.2
2019-12-05,9719.3,9817.21,9799.07,9703.91,229525008.0,111.12,1.15,9666.404,9653.304,9702.5,198948825.6,207374360.0,209983687.2
2019-12-06,9804.04,9878.62,9878.62,9791.56,228380368.0,79.55,0.81,9725.696,9678.476,9701.664,207711526.4,205171633.6,209696493.6
2019-12-09,9908.97,9917.61,9876.27,9853.2,254862720.0,-2.35,-0.02,9779.912,9703.467,9711.449,221593779.2,208060588.8,210862274.4
2019-12-10,9850.04,9915.87,9915.87,9826.83,259022848.0,39.6,0.4,9831.556,9727.331,9723.736,234775468.8,212232102.4,213514657.6
2019-12-11,9905.91,9921.65,9852.71,9829.11,269475424.0,-63.16,-0.64,9864.508,9747.763,9731.979,248253273.6,218925217.6,217789016.8
2019-12-12,9862.43,9887.56,9836.23,9824.41,255654560.0,-16.48,-0.17,9871.94,9769.172,9736.462,253479184.0,226214004.8,220298672.0
2019-12-13,9923.79,10014.21,10004.62,9907.76,294009376.0,168.39,1.71,9897.14,9811.418,9754.294,266604985.6,237158256.0,224323849.6
2019-12-16,10040.26,10158.24,10158.24,10015.45,352271904.0,153.62,1.53,9953.534,9866.723,9776.442,286086822.4,253840300.8,232340011.2
2019-12-17,10157.43,10350.65,10306.03,10148.69,424807264.0,147.79,1.46,10031.566,9931.561,9797.256,319243705.6,277009587.2,242280308.0
2019-12-18,10299.05,10365.16,10294.66,10266.64,379783136.0,-11.37,-0.11,10119.956,9992.232,9821.537,341305248.0,294779260.8,249713828.8
2019-12-19,10298.51,10316.77,10296.29,10254.95,347586112.0,1.63,0.02,10211.968,10041.954,9847.629,359691558.4,306585371.2,256979865.6
2019-12-20,10305.1,10343.07,10229.49,10229.1,345290016.0,-66.8,-0.65,10256.942,10077.041,9877.759,369947686.4,318276336.0,261723984.8
2019-12-23,10202.23,10248.8,10056.21,10050.41,308439136.0,-173.28,-1.69,10236.536,10095.035,9899.251,361181132.8,323633977.6,265847283.2
2019-12-24,10080.37,10190.04,10189.29,10065.55,264154336.0,133.08,1.32,10213.188,10122.377,9924.854,329050547.2,324147126.4,268189614.4
2019-12-25,10176.72,10255.2,10229.58,10170.21,290734464.0,40.29,0.4,10200.172,10160.064,9953.914,311240812.8,326273030.4,272599124.0
2019-12-26,10239.76,10303.72,10303.72,10221.34,292929056.0,74.14,0.72,10201.658,10206.813,9987.993,300309401.6,330000480.0,278107242.4
2019-12-27,10326.52,10377.94,10233.77,10226.62,351676416.0,-69.95,-0.68,10202.514,10229.728,10020.573,301586681.6,335767184.0,286462720.0
2019-12-30,10203.82,10365.96,10365.96,10133.88,322844928.0,132.19,1.29,10264.464,10250.5,10058.612,304467840.0,332824486.4,293332393.6
2019-12-31,10360.78,10433.29,10430.77,10352.89,282427712.0,64.81,0.62,10312.76,10262.974,10097.268,308122515.2,318586531.2,297798059.2
2020-01-02,10509.12,10663.55,10638.82,10479.77,392795168.0,208.05,2.0,10394.608,10297.39,10144.811,328534656.0,319887734.4,307333497.6
2020-01-03,10666.66,10689.59,10656.41,10594.36,373603936.0,17.59,0.17,10465.146,10333.402,10187.678,344669632.0,322489516.8,314537444.0
2020-01-06,10599.41,10799.58,10698.27,10577.78,438998272.0,41.86,0.39,10558.046,10380.28,10228.661,362134003.2,331860342.4,325068339.2
2020-01-07,10725.18,10829.05,10829.05,10723.86,414499648.0,130.78,1.22,10650.664,10457.564,10276.3,380464947.2,342466393.6,333050185.6
2020-01-08,10776.71,10851.28,10706.87,10681.02,462506912.0,-122.18,-1.13,10705.884,10509.322,10315.85,416480787.2,362301651.2,343224388.8
2020-01-09,10807.04,10899.48,10898.17,10807.04,396591104.0,191.3,1.79,10757.754,10576.181,10368.123,417239974.4,372887315.2,349580172.8
2020-01-10,10927.98,10933.81,10879.84,10833.52,355689728.0,-18.33,-0.17,10802.44,10633.793,10420.303,413657132.8,379163382.4,354581931.2
2020-01-13,10894.0,11040.2,11040.2,10851.72,345273664.0,160.36,1.47,10870.826,10714.436,10472.082,394912211.2,378523107.2,357145145.6
2020-01-14,11074.89,11086.81,10988.77,10983.42,377298112.0,-51.43,-0.47,10902.77,10776.717,10513.609,387471904.0,383968425.6,358396456.0
2020-01-15,10978.28,11001.81,10972.32,10882.79,331233280.0,-16.45,-0.15,10955.86,10830.872,10546.923,361217177.6,388848982.4,353717756.8
2020-01-16,10986.65,11008.21,10967.44,10934.72,317968352.0,-4.88,-0.04,10969.714,10863.734,10580.562,345492627.2,381366300.8,350627017.6
2020-01-17,11001.68,11045.25,10954.39,10927.84,304820096.0,-13.05,-0.12,10984.624,10893.532,10613.467,335318700.8,374487916.8,348488716.8
2020-01-20,10981.5,11115.88,11115.88,10936.8,330625504.0,161.49,1.47,10999.76,10935.293,10657.787,332389068.8,363650640.0,347755491.2
2020-01-21,11077.66,11078.04,10953.41,10948.58,338540800.0,-162.47,-1.46,10992.688,10947.729,10702.647,324637606.4,356054755.2,349260574.4
2020-01-22,10896.55,11105.69,11072.06,10761.68,352090080.0,118.65,1.08,11012.636,10984.248,10746.785,328808966.4,345013072.0,353657361.6
2020-01-23,10947.86,11026.0,10681.9,10572.26,402894272.0,-390.16,-3.52,10955.528,10962.621,10769.401,345794150.4,345643388.8,359265352.0
2020-02-03,9706.58,9934.35,9779.67,9706.58,195449920.0,-902.23,-8.45,10720.584,10852.604,10743.199,323920115.2,329619408.0,354391395.2
2020-02-04,9578.87,10095.69,10089.67,9578.87,511560096.0,310.0,3.17,10515.342,10757.551,10735.994,360107033.6,346248051.2,362385579.2
2020-02-05,10159.55,10445.09,10305.5,10148.24,454671808.0,215.83,2.14,10385.76,10689.224,10732.971,383333235.2,353985420.8,368976923.2
2020-02-06,10306.12,10633.17,10601.34,10214.81,481109440.0,295.84,2.87,10291.616,10652.126,10741.499,409137107.2,368973036.8,378911009.6
2020-02-07,10569.65,10629.15,10611.55,10441.9,489619552.0,10.21,0.1,10277.546,10616.537,10740.136,426482163.2,386138156.8,383752228.8
2020-02-10,10577.56,10730.05,10728.46,10551.54,470890816.0,116.91,1.1,10467.304,10593.944,10743.738,481570342.4,402745228.8,388616572.8
2020-02-11,10749.97,10839.19,10768.63,10678.11,417815168.0,40.17,0.37,10603.096,10559.219,10747.256,462821356.8,411464195.2,387557417.6
2020-02-12,10735.05,10944.63,10940.8,10724.08,420141760.0,172.17,1.6,10730.156,10557.958,10752.844,455915347.2,419624291.2,387839523.2
2020-02-13,10936.5,10988.23,10864.32,10820.92,455290400.0,-76.48,-0.7,10782.752,10537.184,10760.716,450751539.2,429944323.2,387478697.6
2020-02-14,10854.46,11017.65,10916.31,10822.13,417093376.0,51.99,0.48,10843.704,10560.625,10761.623,436246304.0,431364233.6,388503811.2
2020-02-17,10974.93,11241.5,11241.5,10974.93,481114976.0,325.19,2.98,10946.312,10706.808,10779.706,438291136.0,459930739.2,394775073.6
2020-02-18,11244.77,11306.49,11306.49,11143.39,528090848.0,64.99,0.58,11053.884,10828.49,10793.021,460346272.0,461583814.4,403915932.8
2020-02-19,11300.16,11387.99,11235.6,11229.55,537762880.0,-70.89,-0.63,11112.844,10921.5,10805.362,483870496.0,469892921.6,411939171.2
2020-02-20,11278.87,11519.07,11509.09,11248.9,551710656.0,273.49,2.43,11241.798,11012.275,10832.201,503154547.2,476953043.2,422963040.0
2020-02-21,11506.67,11727.89,11629.7,11493.63,600391744.0,120.61,1.05,11384.476,11114.09,10865.314,539814220.8,488030262.4,437084209.6
2020-02-24,11620.63,11809.75,11772.38,11548.41,620546304.0,142.68,1.23,11490.652,11218.482,10906.213,567700486.4,502995811.2,452870520.0
2020-02-25,11537.55,11869.41,11856.08,11350.28,730505856.0,83.7,0.71,11600.57,11327.227,10943.223,608183488.0,534264880.0,472864537.6
2020-02-26,11677.63,11770.51,11497.55,11453.69,686513088.0,-358.53,-3.02,11652.96,11382.902,10970.43,637933529.6,560902012.8,490263152.0
2020-02-27,11555.82,11684.5,11534.02,11401.32,551694848.0,36.47,0.32,11657.946,11449.872,10993.528,637930368.0,570542457.6,500243390.4
2020-02-28,11150.66,11338.35,10980.77,10962.24,610890432.0,-553.25,-4.8,11528.16,11456.318,11008.472,640030105.6,589922163.2,510643198.4
2020-03-02,11115.46,11457.42,11381.76,11053.29,532405536.0,400.99,3.65,11450.036,11470.344,11088.576,622401952.0,595051219.2,527490979.2
2020-03-03,11597.66,11734.18,11484.21,11378.76,601666176.0,102.45,0.9,11375.662,11488.116,11158.303,596634016.0,602408752.0,531996283.2
2020-03-04,11411.6,11501.8,11493.02,11273.26,513348224.0,8.81,0.08,11374.756,11513.858,11217.679,562001043.2,599967286.4,534930104.0
2020-03-05,11644.41,11739.84,11711.37,11521.29,593054208.0,218.35,1.9,11410.226,11534.086,11273.181,570272915.2,604101641.6,540527342.4
2020-03-06,11555.46,11690.2,11582.82,11541.78,538856704.0,-128.55,-1.1,11530.636,11529.398,11321.744,555866169.6,597948137.6,542989200.0
2020-03-09,11363.79,11407.47,11108.55,11100.91,584734784.0,-474.27,-4.09,11475.994,11463.015,11340.749,566332019.2,594366985.6,548681398.4
2020-03-10,11016.92,11406.3,11403.47,10916.95,581355136.0,294.92,2.65,11459.846,11417.754,11372.491,562269811.2,579451913.6,556858396.8
2020-03-11,11436.44,11444.78,11200.05,11197.09,529580224.0,-203.42,-1.78,11401.252,11388.004,11385.453,565516211.2,563758627.2,562330320.0
2020-03-12,11022.4,11070.41,10941.01,10842.38,465707936.0,-259.04,-2.31,11247.18,11328.703,11389.288,540046956.8,555159936.0,562851196.8
2020-03-13,10382.22,10956.51,10831.12,10380.17,529004544.0,-109.89,-1.0,11096.84,11313.738,11385.028,538076524.8,546971347.2,568446755.2
2020-03-16,10867.66,10867.66,10253.28,10217.93,520482624.0,-577.84,-5.33,10925.786,11200.89,11335.617,525226092.8,545779056.0,570415137.6
2020-03-17,10337.92,10449.33,10202.75,9885.86,449164288.0,-50.53,-0.49,10685.642,11072.744,11280.43,498787923.2,530528867.2,566468809.6
2020-03-18,10294.96,10479.78,10029.57,10029.57,452580800.0,-173.18,-1.7,10451.546,10926.399,11220.129,483388038.4,524452124.8,562209705.6
2020-03-19,10023.12,10101.8,10019.86,9719.49,432237728.0,-9.71,-0.1,10267.316,10757.248,11145.667,476693996.8,508370476.8,556236059.2
2020-03-20,10150.78,10174.51,10150.13,9964.29,380046976.0,130.27,1.3,10131.118,10613.979,11071.689,446902483.2,492489504.0,545218820.8
2020-03-23,9828.9,9929.96,9691.53,9659.35,388114592.0,-458.6,-4.52,10018.768,10472.277,10967.646,420428876.8,472827484.8,533597235.2
2020-03-24,9900.22,9945.92,9921.68,9634.97,398359264.0,230.15,2.38,9962.554,10324.098,10870.926,410267872.0,454527897.6,516989905.6
2020-03-25,10171.47,10255.58,10241.08,10111.36,416839392.0,319.4,3.22,10004.856,10228.201,10808.103,403119590.4,443253814.4,503506220.8
2020-03-26,10161.94,10281.57,10155.36,10112.62,372992288.0,-85.72,-0.84,10031.956,10149.636,10739.17,391270502.4,433982249.6,494571092.8
2020-03-27,10300.62,10310.53,10109.91,10105.72,345009888.0,-45.45,-0.45,10023.912,10077.515,10695.627,384263084.8,415582784.0,481277065.6
2020-03-30,9953.04,9985.38,9904.95,9791.02,356631392.0,-204.96,-2.03,10066.596,10042.682,10621.786,377966444.8,399197660.8,472488358.4
2020-03-31,10008.03,10047.98,9962.3,9925.68,315348320.0,57.35,0.58,10074.72,10018.637,10545.691,361364256.0,385816064.0,458172465.6
2020-04-01,9967.12,10127.1,9951.84,9927.92,333079520.0,-10.46,-0.1,10016.872,10010.864,10468.632,344612281.6,373865936.0,449159030.4
2020-04-02,9910.38,10179.2,10179.2,9896.65,328200768.0,227.36,2.29,10021.64,10026.798,10392.023,335653977.6,363462240.0,435916358.4
2020-04-03,10155.56,10212.91,10110.11,10069.64,320031264.0,-69.09,-0.68,10021.68,10022.796,10318.388,330658252.8,357460668.8,424975086.4
2020-04-07,10312.71,10441.74,10428.91,10296.72,401858304.0,318.8,3.15,10126.472,10096.534,10284.406,339703635.2,358835040.0,415831262.4
2020-04-08,10372.76,10426.4,10386.55,10344.44,396877248.0,-42.36,-0.41,10211.322,10143.021,10233.56,356009420.8,358686838.4,406607368.0
2020-04-09,10453.86,10485.3,10463.05,10401.17,377418848.0,76.5,0.74,10313.564,10165.218,10196.71,364877286.4,354744784.0,398999299.2
2020-04-10,10459.7,10509.0,10298.41,10265.88,394773408.0,-164.64,-1.57,10337.406,10179.523,10164.58,378191814.4,356922896.0,395452572.8
2020-04-13,10225.53,10295.17,10223.16,10173.12,298034336.0,-75.25,-0.73,10360.016,10190.848,10134.182,373792428.8,352225340.8,383904062.4
2020-04-14,10300.96,10475.71,10475.71,10276.36,329838752.0,252.55,2.47,10369.376,10247.924,10145.303,359388518.4,349546076.8,374371868.8
2020-04-15,10468.46,10528.73,10417.37,10404.51,379199328.0,-58.34,-0.56,10375.54,10293.431,10156.034,355852934.4,355931177.6,370873620.8
2020-04-16,10361.77,10489.13,10470.79,10346.11,348703840.0,53.42,0.51,10377.088,10345.326,10178.095,350109932.8,357493609.6,365679772.8
2020-04-17,10562.9,10624.54,10527.99,10507.8,401492384.0,57.2,0.55,10423.004,10380.205,10203.502,351453728.0,364822771.2,364142505.6
2020-04-20,10553.55,10621.5,10621.5,10523.59,340156224.0,93.51,0.89,10502.672,10431.344,10227.07,359878105.6,366835267.2,362147968.0
2020-04-21,10577.72,10577.72,10506.86,10394.44,359333280.0,-114.64,-1.08,10508.902,10439.139,10267.837,365777011.2,362582764.8,360708902.4
2020-04-22,10424.45,10617.19,10617.19,10409.85,344848576.0,110.33,1.05,10548.866,10462.203,10302.612,358906860.8,357379897.6,358033368.0
2020-04-23,10657.4,10667.01,10564.05,10557.94,382809728.0,-53.14,-0.5,10567.518,10472.303,10318.761,365728038.4,357918985.6,356331884.8
2020-04-24,10565.09,10577.03,10423.46,10388.66,372911392.0,-140.59,-1.33,10546.612,10484.808,10332.166,360011840.0,355732784.0,356327840.0
2020-04-27,10449.13,10531.39,10452.17,10367.29,320369792.0,28.71,0.28,10512.746,10507.709,10349.279,356054553.6,357966329.6,355095835.2
2020-04-28,10477.76,10547.75,10501.15,10194.15,384691520.0,48.98,0.47,10511.604,10510.253,10379.089,361126201.6,363451606.4,356498841.6
2020-04-29,10460.99,10586.57,10514.17,10449.37,290232000.0,13.02,0.12,10491.0,10519.933,10406.682,350202886.4,354554873.6,355243025.6
2020-04-30,10575.52,10751.75,10721.78,10575.52,348102528.0,207.61,1.98,10522.546,10545.032,10445.179,343261446.4,354494742.4,355994176.0
2020-05-06,10618.17,10884.34,10883.22,10613.89,350163200.0,161.44,1.51,10614.498,10580.555,10480.38,338711808.0,349361824.0,357092297.6
2020-05-07,10899.92,10926.83,10863.29,10832.09,345878912.0,-19.93,-0.18,10696.722,10604.734,10518.039,343813632.0,349934092.8,358384680.0
2020-05-08,10923.61,11054.31,11001.58,10904.88,354347904.0,138.29,1.27,10796.808,10654.206,10546.673,337744908.8,349435555.2,356009160.0
2020-05-11,11053.82,11096.28,10969.28,10902.6,349327520.0,-32.3,-0.29,10887.83,10689.415,10575.809,349564012.8,349883449.6,353631673.6
2020-05-12,10972.05,11018.93,11015.56,10871.61,309285824.0,46.28,0.42,10946.586,10734.566,10603.435,341800672.0,342531059.2,350225022.4
2020-05-13,10978.31,11096.62,11074.59,10954.69,298836864.0,59.03,0.54,10984.86,10799.679,10642.244,331535404.8,335123606.4,345428195.2
2020-05-14,11026.71,11047.38,10962.15,10955.54,325040768.0,-112.44,-1.01,11004.632,10850.677,10679.193,327367776.0,335590704.0,346778516.8
2020-05-15,11013.16,11039.68,10964.89,10919.54,317144608.0,2.74,0.03,10997.294,10897.051,10703.652,319927116.8,328836012.8,346143809.6
2020-05-18,10969.08,11017.5,10921.15,10858.46,362078848.0,-43.74,-0.4,10987.668,10937.749,10728.841,322477382.4,336020697.6,345287785.6
2020-05-19,11023.43,11052.85,11052.85,10978.72,310113856.0,131.7,1.21,10995.126,10970.856,10757.944,322642988.8,332221830.4,343358286.4
2020-05-20,11056.98,11056.98,10948.48,10914.75,345397376.0,-104.37,-0.94,10969.904,10977.382,10778.969,331955091.2,331745248.0,340553536.0
2020-05-21,10999.07,11007.14,10845.4,10818.79,321249920.0,-103.08,-0.94,10946.554,10975.593,10790.164,331196921.6,329282348.8,339608220.8
2020-05-22,10832.91,10832.91,10604.97,10559.3,299718976.0,-240.43,-2.22,10874.57,10935.932,10795.069,327711795.2,323819456.0,336627505.6
2020-05-25,10602.47,10629.61,10592.84,10532.86,241587520.0,-12.13,-0.11,10808.908,10898.288,10793.852,303613529.6,313045456.0,331464452.8
2020-05-26,10655.98,10816.71,10815.43,10647.25,270864192.0,222.59,2.1,10761.424,10878.275,10806.421,295763596.8,309203292.8,325867176.0
2020-05-27,10823.24,10823.24,10682.7,10657.81,293429888.0,-132.73,-1.23,10708.268,10839.086,10819.383,285370099.2,308662595.2,321893100.8
2020-05-28,10680.87,10727.99,10653.49,10505.79,297057888.0,-29.21,-0.27,10669.886,10808.22,10829.449,280531692.8,305864307.2,320727505.6
2020-05-29,10615.14,10764.87,10746.08,10588.74,294922944.0,92.59,0.87,10698.108,10786.339,10841.695,279572486.4,303642140.8,316239076.8
2020-06-01,10837.49,11123.19,11102.15,10837.49,390282208.0,356.07,3.31,10799.97,10804.439,10871.094,309311424.0,306462476.8,321241587.2
2020-06-02,11133.62,11146.85,11112.5,11059.18,419510304.0,10.35,0.09,10859.384,10810.404,10890.63,339040646.4,317402121.6,324811976.0
2020-06-03,11154.64,11204.52,11108.36,11100.69,418994912.0,-4.14,-0.04,10944.516,10826.392,10901.887,364153651.2,324761875.2,328253561.6
2020-06-04,11146.29,11165.14,11139.26,11080.51,358812096.0,30.9,0.28,11041.67,10855.778,10915.686,376504492.8,328518092.8,328900220.8
2020-06-05,11153.27,11180.6,11180.6,11087.25,342494976.0,41.34,0.37,11128.574,10913.341,10924.637,386018899.2,332795692.8,328307574.4
2020-06-08,11266.93,11340.03,11215.76,11195.85,357209056.0,35.16,0.31,11151.296,10975.633,10936.961,379404268.8,344357846.4,328701651.2
2020-06-09,11238.44,11303.54,11284.24,11195.0,329979840.0,68.48,0.61,11185.644,11022.514,10950.395,361498176.0,350269411.2,329736352.0
2020-06-10,11296.13,11338.24,11335.86,11249.43,319350336.0,51.62,0.46,11231.144,11087.83,10963.458,341569260.8,352861456.0,330762025.6
2020-06-11,11328.1,11405.01,11243.62,11180.75,356854688.0,-92.24,-0.81,11252.016,11146.843,10977.532,341177779.2,358841136.0,332352721.6
2020-06-12,11017.15,11306.14,11251.71,11003.32,354659296.0,8.09,0.07,11266.238,11197.406,10991.873,343610643.2,364814771.2,334228456.0
